sample_sha256,sample_hash,sensitive_strings_ip,sensitive_strings_url
F43246863969B7BCFC2A975C24DFA471997BE00B347A2CE9CE8022F7F05F1682,DA9E08312BDE2E1F3CB39DA98ABB1D4E,,"facebook.com,http://googleads.g.doubleclick.net/mads/static/mad/sdk/native/sdk-core-v40.html,http://googleads.g.doubleclick.net/mads/static/sdk/native/sdk-core-v40.html,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js,http://plus.google.com,http://ryansabarre.com,http://schemas.android.com/apk/lib/com.google.android.gms.plus,http://www.google-analytics.com,http://www.google.com,http://www.yourelink.com,http://www.yourelink.com/test/ver.txt,http://www.yourelink.com/yourelink/images/feature/feature.html,http://www.yourelink.com/yourelink/images/feature/feature.png,https://.facebook.com,https://api.facebook.com/restserver.php,https://facebook.com,https://graph.facebook.com,https://graph.facebook.com,https://m.facebook.com,https://play.google.com/store/apps/details?id=com.yourelink.makeuptransformationforkids,https://ssl.google-analytics.com,https://www.google.com,https://www.googleapis.com,https://www.googleapis.com,https://www.googleapis.com,https://www.googleapis.com/auth/drive.appdata,https://www.googleapis.com/auth/drive.apps,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com,https://www.googleapis.com/auth/games.firstparty,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me,https://www.googletagmanager.com,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js"
66053F92DB8EE4138D6E06DF25F38352070F3E6EAC52F742162BBCDD8A5BB2ED,4E32465D0A800B2C92FAFD610AB1182C,,"http://alt.bugsense.appspot.com,http://alt.bugsense.com,http://zxing.appspot.com,https://bugsense.appspot.com,https://ticks2.bugsense.com,https://www.google.com/cloudprint/dialog.html"
A4FE20FEC213CC24A79D52E1761DDA57CBE08BD683F88318FF364F9A7C1CBD57,8B8795AB6B2587AEBBBB7F3D6A89BD76,,"http://fosterparentassistanthelp.zohosites.com,http://pinepointmobilesolutions.webs.com,http://play.google.com/store/apps/developer?id=Pine+Point+Mobile+Solutions#?t=W10,https://play.google.com/store/apps/details?id=com.pinepointmobile.fosterparent"
CE65C3379EB67375F2D92B9374EB993188C850DFFC9646B230480275D803768A,C1D52857951C8E03696A123F17D6B3D1,,"http://media.admob.com/sdk-core-v40.js,http://www.gstatic.com/safa/sdk-core-v40.js,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js,http://schemas.android.com/apk/lib/com.google.ads,http://e.admob.com/clk?ad_loc=@gw_adlocid@,http://e.admob.com/imp?ad_loc=@gw_adlocid@,http://e.admob.com/nofill?ad_loc=@gw_adlocid@"
F2156FDF27586B0A82A358D0FACFABD5761F571E9CC29534EE268B8A357F674F,770041BC2FFD0E2B9E105EAE7FED01F4,"10.0.2.2,10.0.2.2,192.168.56.1","https://parse.com/help,https://([a-zA-Z0-9.]*\.s3\.amazonaws\.com)/?.*,http://10.0.2.2:3000,http://10.0.2.2:6000,http://192.168.56.1:3000,http://betway.com,http://googleads.g.doubleclick.net,http://invalid.server:3000,http://localhost:3000,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js,http://mobilemike.co,http://plus.google.com/,http://schemas.android.com/apk/lib/com.google.android.gms.plus,http://www.google.com,http://xmlpull.org/v1/doc/features.html#process-namespaces,https://api.parse.com,https://api.twitter.com/oauth/access_token,https://api.twitter.com/oauth/authorize,https://api.twitter.com/oauth/request_token,https://www.googleapis.com/auth/appstate,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com/auth/games,https://www.googleapis.com/auth/games.firstparty,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me,http://media.admob.com/mraid/v1/mraid_app_banner.js),http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js),http://media.admob.com/mraid/v1/mraid_app_interstitial.js)"
6BCEBBED512D728E1ADF1D97B9D039DFF4D3DF007726351CF9B7436AD6BBB86E,8B7E84B76137B4D0FD0E15D6A38D5035,,"http://callback.sdk.quicksdk.net,https://nativepay.keke.cn"
6FCE0E01364BD0634994B3D9DA7C47108848616E2B584652AD58B03C0BC78E43,4CF60C7051C70C3C38F636606A694A9D,,https://git-wip-us.apache.org/repos/asf?p=incubator-cordova-android.git;a=blob;f=framework/res/xml/plugins.xml
B4A8002EC4D5B925D48DA957516EDC4190B76F1321C1F33CB721525B187EB9DA,5ED37644622FAB975628692E78CF71DC,,https://git-wip-us.apache.org/repos/asf?p=cordova-android.git;a=blob;f=framework/res/xml/config.xml
01D97713C22D7BE18AF2A507D26ECA3AC363228170CC1914094124DB430ADBAF,DE76BCC4901468E988C95DAB24B2BC95,,"http://ns.adobe.com/xap/1.0,http://iptc.org/std/Iptc4xmpCore/1.0,http://javax.xml.XMLConstants,http://ns.adobe.com/StockPhoto/1.0,http://ns.adobe.com/album/1.0,http://ns.adobe.com/asf/1.0,http://ns.adobe.com/camera-raw-settings/1.0,http://ns.adobe.com/creatorAtom/1.0,http://ns.adobe.com/exif/1.0,http://ns.adobe.com/exif/1.0,http://ns.adobe.com/iX/1.0,http://ns.adobe.com/jp2k/1.0,http://ns.adobe.com/jpeg/1.0,http://ns.adobe.com/pdf/1.3,http://ns.adobe.com/pdfx/1.3,http://ns.adobe.com/photoshop/1.0,http://ns.adobe.com/png/1.0,http://ns.adobe.com/tiff/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xap/1.0,http://ns.adobe.com/xmp/1.0,http://ns.adobe.com/xmp/Identifier/qual/1.0,http://ns.adobe.com,http://ns.adobe.com/xmp/transient/1.0,http://ns.adobe.com/xmp/wav/1.0,http://purl.org/dc/1.1,http://purl.org/dc/elements/1.1,http://www.aiim.org,http://www.aiim.org,http://www.aiim.org,http://www.aiim.org,http://www.aiim.org,http://www.aiim.org,http://www.npes.org"
3196B82530F3481FEDC84FD7A57E264865C43C24F2EAF7429F8A8A63AA291AA3,9E4824C340D80664507CA949F82E0061,120.26.218.6,"http://|https://){1}[\w\.\-/:\?,http://%s/%s,http://120.26.218.6:80/MFCY/,http://api.exc.mob.com:80,http://api.map.baidu.com/direction?,http://api.map.baidu.com/geosearch/v2/bound,http://api.map.baidu.com/geosearch/v2/detail/,http://api.map.baidu.com/geosearch/v2/local,http://api.map.baidu.com/geosearch/v2/nearby,http://api.map.baidu.com/place/detail?,http://api.map.baidu.com/place/search?,http://api.share.mob.com:80,http://app.navi.baidu.com/mobile/#navi/naving/,http://cca.mob.com:80/ca,http://cca.mob.com:80/caconf,http://daohang.map.baidu.com/mobile/#navi/naving/start=,http://daohang.map.baidu.com/mobile/#search/search/qt=nav,http://devs.data.mob.com:80/dinfo,http://devs.data.mob.com:80/dsign,http://itsdata.map.baidu.com/long-conn-gps/sdk.php,http://l.mob.com/url/ShareSdkMapping.do,http://lba.baidu.com/,http://loc.map.baidu.com/cc.php,http://loc.map.baidu.com/iofd.php,http://loc.map.baidu.com/offline_loc,http://loc.map.baidu.com/oqur.php,http://loc.map.baidu.com/rtbu.php,http://loc.map.baidu.com/sdk.php,http://loc.map.baidu.com/sdk_ep.php,http://loc.map.baidu.com/statloc,http://loc.map.baidu.com/tcu.php,http://loc.map.baidu.com/user_err.php,http://loc.map.baidu.com/wloc,http://map.baidu.com/zt/client/index/?fr=sdk_[,http://pcsv1.map.bdimg.com/scape/?qt=pdata,http://sharesdk.cn,http://sv.map.baidu.com/?qt=qsdata,http://sv.map.baidu.com/?qt=qsdata,http://sv.map.baidu.com/scape/?qt=idata,http://sv.map.baidu.com/scape/?qt=idata,http://sv0.map.bdimg.com/?qt=guide,http://sv0.map.bdimg.com/?qt=guide,http://sv0.map.bdimg.com/?qt=pdata,http://sv0.map.bdimg.com/?qt=poi,http://sv0.map.bdimg.com/?qt=poi,http://sv0.map.bdimg.com/?qt=poi,http://sv0.map.bdimg.com/?qt=sdata,http://up.sharesdk.cn/upload/image,http://weibo.com/,https://api.map.baidu.com/sdkcs/verify,https://api.weibo.com/2/friendships/create.json,https://api.weibo.com/2/friendships/followers.json,https://api.weibo.com/2/friendships/friends.json,https://api.weibo.com/2/friendships/friends/bilateral.json,https://api.weibo.com/2/statuses/update.json,https://api.weibo.com/2/statuses/upload.json,https://api.weibo.com/2/statuses/upload_url_text.json,https://api.weibo.com/2/statuses/user_timeline.json,https://api.weibo.com/2/users/show.json,https://api.weibo.com/oauth2/access_token,https://api.weibo.com/oauth2/default.html,https://api.weixin.qq.com/sns/oauth2/access_token,https://api.weixin.qq.com/sns/userinfo,https://open.weibo.cn/oauth2/authorize?,https://sapi.skyhookwireless.com/wps2/location"
5807E3C76B8D9E9889A8AEBE49EEA45FD3B23788B86490A4D953D5D2E8F8F07C,8E21681132704037FA291ED77E0DB561,"127.0.0.1,211.151.146.65","http://127.0.0.1,http://211.151.146.65:8080/wlantest/shanghai_sun/mock_ad_server_intersitial_video.json,http://m.baidu.com,http://mobads-logs.baidu.com/brwhis.log,http://mobads-logs.baidu.com/dz.zb,http://mobads-logs.baidu.com/dz.zb?,http://mobads.baidu.com/,http://mobads.baidu.com/ads/index.htm,http://mobads.baidu.com/ads/index2.htm,http://mobads.baidu.com/ads/pa/,http://mobads.baidu.com/cpro/ui/mads.php"
010DE950F1A0A5BD0F9F1B035BCD06CA5B2F686D0FE4EE90DBC11D26CA7977B6,0F108C7B8E2E52AD73178F9022431B70,,"http://d1byvlfiet2h9q.cloudfront.net/InApp/resources/adInformationDialog3.html,http://eula.ad-market.mobi/ProtocolGW/protocol/eula,http://eula.ad-market.mobi/ProtocolGW/protocol/eulastatus,http://googleads.g.doubleclick.net,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js,http://play.google.com,http://plus.google.com/,http://ringdroid.appspot.com/add,http://ringdroid.appspot.com/err,http://schemas.android.com/apk/lib/com.google.android.gms.plus,http://schemas.android.com/apk/res-auto,http://www.ad-market.mobi/1.3/getads,http://www.ad-market.mobi/tracking/adImpression?,http://www.google.com,http://www.search-results.mobi/?sourceid=6,http://www.startappexchange.com,http://www.startappexchange.com/1.3/getads,http://www.startappexchange.com/1.3/getadsmetadata,http://www.startappexchange.com/1.3/gethtmlad,http://www.startappexchange.com/tracking/adImpression?,http://xmlpull.org/v1/doc/features.html#process-namespaces,https://play.google.com,https://www.googleapis.com/auth/appstate,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com/auth/games,https://www.googleapis.com/auth/games.firstparty,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me,http://media.admob.com/mraid/v1/mraid_app_banner.js),http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js),http://media.admob.com/mraid/v1/mraid_app_interstitial.js)"
8699D48811E5AF53C9B9D323ED44260AB203E2A3D8FAFC5530EE1E6D4E9B76E2,AEF86BF66D438D5B15B79520B301F1DF,,"http://issues.apache.org/bugzilla/>!,http://loopj.com/android-async-http),http://alog.umeng.co/app_logs,http://alog.umeng.com/app_logs,http://api.map.baidu.com/telematics/v3/weather,http://au.umeng.co/api/check_app_update,http://au.umeng.com/api/check_app_update,http://feedback.umeng.com/feedback,http://feedback.umeng.com/feedback/feedbacks,http://feedback.umeng.com/feedback/reply,http://loc.map.baidu.com/fence,http://loc.map.baidu.com/sdk.php,http://loc.map.baidu.com/sdk_ep.php,http://loc.map.baidu.com/user_err.php,http://log.umsns.com/,http://log.umsns.com/share/api/,http://oc.umeng.co/check_config_update,http://oc.umeng.com/check_config_update,http://www.kuaidiapi.cn/rest/"
002EE9320E78D68B5115FE084E20313F5B4EE2FAAA7800C168F9FB58E476E8E1,410ADC35A0A64323723996CC2C5F73BA,"10.0.0.172,10.0.0.200,127.0.0.1","http://wap.cmread.com/r/%1$s/%2$s/index.htm?vt=9,http://)?([a-z]+[.])|(www.))\w+[.]([a-z]{2,4})?[[.]([a-z]{2,4})]+((/[\S,http://www.qidian.com>,http://1.if.qidian.com/,http://10.0.0.172:80,http://10.0.0.200:80,http://127.0.0.1:8099,http://3g.if.qidian.com/,http://3g.if.qidian.com/Ploy/20140104/MonthVoteHelp.html,http://3g.if.qidian.com/QDReaderAndroidUpdate.aspx,http://3g.if.qidian.com/Subject/GetQDB.txt,http://3gtest.if.qidian.com/QDReaderAndroidUpdate.aspx,http://3gtest.if.qidian.com:8000/,http://3gtest.if.qidian.com:8099/,http://4.if.qidian.com/,http://acs.qidian.com/Login/Alipay/login.ashx,http://acs.qidian.com/Login/Baidu/login.ashx,http://acs.qidian.com/Login/QQ/login.ashx,http://acs.qidian.com/Login/Sina/login.ashx,http://app.sina.cn/appdetail.php?appID=84560,http://bbs.qidian.com/ajax/mobileapi.ashx?ajaxmethod=addpost,http://bbs.qidian.com/ajax/mobileapi.ashx?ajaxmethod=addreview,http://bbs.qidian.com/ajax/mobileapi.ashx?ajaxmethod=getreviewandpostlist,http://bbs.qidian.com/ajax/mobileapi.ashx?ajaxmethod=getreviewlist,http://c.qidian.com,http://cj.qidian.com/Picture/,http://d.alipay.com,http://download.qidian.com/apk/tingtingcenter.apk,http://download.qidian.com/qdb/,http://dwtrack.qidian.com/sdk.gif,http://dwtrack.qidian.com/sdkconfig-v2.1.ini,http://file1.qidian.com/,http://file2.qidian.com/CartoonBook/,http://files.qidian.com/Author,http://hpay.wostore.cn:8080/server/servicepayServer.do,http://image.cmfu.com/books/,http://m.qidian.com/Book/Interaction.aspx,http://m.qidian.com/Ploy/20140822/index.aspx,http://m.qidian.com/Ploy/20140822/log.aspx,http://m.qidian.com/Recharge/AlipayRecharge.aspx?areaId=6,http://m.qidian.com/book/showbook.aspx?c=QDReader,http://m.qidian.com/help/help_dg4.htm,http://m.qidian.com/help/help_dg5.htm,http://m.qidian.com/help/help_hot11.htm,http://m.qidian.com/help/help_hot3.htm,http://m.qidian.com/help/index.htm,http://m.qidian.com/help/index.htm?to=fhp,http://m.qidian.com/help/index.htm?to=monthvote,http://m.qidian.com/help/index.htm?to=tjp,http://m.qidian.com/other/sharebook.aspx,http://m.qidian.com/other/shorturl.aspx?,http://mclient.alipay.com/gateway.do,http://me.qidian.com/Images/UserImages/100x100/1.jpg,http://me.qidian.com/images/badge/96,http://qdd.gg/,http://r.snyu.com/api/dreport,http://shouji.360.cn/360safe/104799/360MobileSafe.apk,http://uedas.qidian.com/statajax.aspx,http://uedas.qidian.com/statgzip.aspx,http://update.m.2345.com/api/?api=soft_log_input,http://wap.cmread.com,http://wap.cmread.com/iread/wml,http://wap.cmread.com/sso/smsautoLogin?rm=,http://www.qidian.com/help/tuijianpiao.aspx,http://www.qidian.com/help/vipshenqin.aspx#月票,http://xmlpull.org/v1/doc/features.html#indent-output,http://y.to,https://api.weibo.com/2/statuses/friends_timeline.json,https://api.weibo.com/2/statuses/mentions.json,https://api.weibo.com/2/statuses/repost.json,https://api.weibo.com/2/statuses/update.json,https://api.weibo.com/2/statuses/upload.json,https://api.weibo.com/2/statuses/upload_url_text.json,https://api.weibo.com/oauth2/revokeoauth2,https://msp.alipay.com/x.htm,https://open.weibo.cn/oauth2/authorize?,https://seccliprod.alipay.com/api/do.htm"
FDF284AE3CB054B2C0EA8B65CF8F7B3F7A08099DF7151CDF83C27295FC9A4749,1A716E3500EF5EE396E08671DE7D3924,10.0.0.172,"http://10.0.0.172:80,http://alog.umeng.co/app_logs,http://alog.umeng.com/app_logs,http://android.store.xs8.cn/book/,http://android.store.xs8.cn/book/157724/index.html?client_auth=,http://android.store.xs8.cn/book/163396/index.html?client_auth=,http://android.store.xs8.cn/book/164323/index.html?client_auth=,http://android.store.xs8.cn/pay.html?client_auth=,http://android.store.xs8.cn/pointstore/index.html,http://android.store.xs8.cn/search/hot.html,http://android.store.xs8.cn/single.html,http://android.store.xs8.cn/user/cost_log.html?client_auth=,http://android.store.xs8.cn/user/pay_log.html?client_auth=,http://cgi.connect.qq.com/qqconnectopen/openapi/policy_conf,http://cgi.qplus.com/report/report,http://cl.tenpay.com/images/client/android/,http://client.api.xs8.cn/android/rest?method=,http://fm1.xs8xs8.cn/data/cover/,http://oc.umeng.co/check_config_update,http://oc.umeng.com/check_config_update,http://openmobile.qq.com/api/check?page=shareindex.html,http://qzs.qq.com,http://qzs.qq.com/open/mobile/brag/sdk_brag.html?,http://qzs.qq.com/open/mobile/invite/sdk_invite.html?,http://qzs.qq.com/open/mobile/request/sdk_request.html?,http://qzs.qq.com/open/mobile/sendstory/sdk_sendstory_v1.3.html?,http://test.openmobile.qq.com,http://testmobile.qq.com/open/mobile/brag/sdk_brag.html?,http://testmobile.qq.com/open/mobile/invite/sdk_invite.html?,http://testmobile.qq.com/open/mobile/request/sdk_request.html?,http://testmobile.qq.com/open/mobile/sendstory/sdk_sendstory_v1.3.html?,http://tx,http://wspeed.qq.com/w.cgi,http://ydzf.vnetone.com/app_001.aspx?sjorderid=,https://cl.tenpay.com/cgi-bin/clientv1.0/freepay_gate.cgi?ver=2.0,https://cl.tenpay.com/cgi-bin/clientv1.0/freepay_manage.cgi?ver=2.0,https://cl.tenpay.com/cgi-bin/clientv1.0/freepay_query.cgi?ver=2.0,https://cl.tenpay.com/cgi-bin/clientv1.0/freepay_request.cgi?ver=2.0,https://cl.tenpay.com/cgi-bin/clientv1.0/freepay_verify.cgi?ver=2.0,https://cl.tenpay.com/cgi-bin/clientv1.0/wal_bank_query.cgi?ver=2.0,https://msp.alipay.com/x.htm,https://openmobile.qq.com/,https://openmobile.qq.com/oauth2.0/m_authorize?,https://openmobile.qq.com/user/user_login_statis,https://test.openmobile.qq.com/,https://test.openmobile.qq.com/oauth2.0/m_authorize?,https://www.tenpay.com/v2/html5/basic/public/agreement/button_payment.html"
4690A89E88E75183F2213D500783758DFE9F592337EBCDA3DD6855B10B61D01E,494565F29490736AEB29B943E94DA10C,,"http://或者https://开头,http://alog.umeng.co/app_logs,http://alog.umeng.com/app_logs,http://log.umsns.com/,http://log.umsns.com/share/api/,http://log.umsns.com/share/auth/,http://m.kting.cn/index.php?act=list_detail,http://mi.kting.cn/,http://oc.umeng.co/check_config_update,http://oc.umeng.com/check_config_update,http://sns.whalecloud.com,http://sns.whalecloud.com/douban/main?uid,http://sns.whalecloud.com/qzone/main?uid,http://sns.whalecloud.com/renr2/main?uid,http://sns.whalecloud.com/sina2/main?uid,http://sns.whalecloud.com/tenc2/main?uid,http://t2.qpic.cn/mblogpic/9c7e34358608bb61a696/2000,http://www.kting.cn,http://www.kting.cn/,http://www.kting.cn/data/mi_app/KTN-A-PH_danshu-A0199.apk,http://www.tudou.com/programs/view/b-4VQLxwoX4/,http://www.umeng.com/images/pic/banner_module_social.png,http://www.umeng.com/social,https://api.360pay.cn,https://api.360pay.cn/app/merapkCheck,https://api.360pay.cn/securePay/createOrder,https://api.360pay.cn/trans/get,https://beta.360pay.cn,https://mclient.alipay.com/gateway.do,https://mobiletestabc.alipaydev.com/mobileclientgw/net/gateway.do,https://open.t.qq.com/api,https://open.t.qq.com/api/friends/add,https://open.t.qq.com/api/friends/check,https://open.t.qq.com/api/friends/fanslist,https://open.t.qq.com/api/friends/get_intimate_friends,https://open.t.qq.com/api/friends/idollist,https://open.t.qq.com/api/friends/mutual_list,https://open.t.qq.com/api/ht/recent_used,https://open.t.qq.com/api/lbs/get_around_new,https://open.t.qq.com/api/lbs/get_around_people,https://open.t.qq.com/api/statuses/home_timeline,https://open.t.qq.com/api/statuses/ht_timeline_ext,https://open.t.qq.com/api/statuses/user_timeline,https://open.t.qq.com/api/t/add,https://open.t.qq.com/api/t/add_multi,https://open.t.qq.com/api/t/add_pic,https://open.t.qq.com/api/t/add_pic_url,https://open.t.qq.com/api/t/getvideoinfo,https://open.t.qq.com/api/t/re_list,https://open.t.qq.com/api/user/info,https://open.t.qq.com/api/user/infos,https://open.t.qq.com/api/user/other_info,https://open.t.qq.com/cgi-bin/oauth2/access_token,https://open.t.qq.com/cgi-bin/oauth2/authorize?client_id=,https://test1.360pay.cn"
BC027656DF2D27C4754AF686E967CBEB909ECF94519E3EE3FA8BD7CAEE1F1DD2,E7133D43E871FBD7A56A0C25C623CEF8,,"http://www.gstatic.com/afma/sdk-core-v40.js,facebook.com,http://a.admob.com,http://ads.mp.mydas.mobi,http://androidsdk.ads.mp.mydas.mobi/getAd.php5,http://androidsdk.ads.mp.mydas.mobi/getAd.php5,http://api.airpush.com/testicon.php,http://apistaging.airpush.com/dialogad/clicktocall.php,http://apistaging.airpush.com/dialogad/clicktomsg.php,http://beta.airpush.com/images/adsthumbnail/48.png,http://cvt.mydas.mobi,http://millennialmedia.com,http://schemas.android.com/apk/lib/com.google.ads,https://api.airpush.com/appwall/getid.php,https://api.airpush.com/dialogad/adcall.php,https://api.airpush.com/dialogad/adclick.php,https://api.airpush.com/fullpage/adcall.php,https://api.airpush.com/lp/getinterstitialads.php,https://api.airpush.com/lp/log_sdk_request.php,https://api.airpush.com/model/user/getappinfo.php,https://api.airpush.com,https://api.airpush.com/redirect.php,https://api.airpush.com/testmsg2.php,https://api.airpush.com/v2/api.php,https://api.airpush.com/v2/api.php,https://bugsense.appspot.com"
D01658D5EB119DEB25E5FBC769EA9833DF17ED1B12D8E5F6A54C2AB441A0CCFC,A77726BA373537E362411690939803B9,,"http://qzs.qq.com/open/mobile/login/qzsjump.html,http://mta.qq.com,http://analy.qq.com,http://appact.qzone.qq.com,http://appsupport.qq.com,http://appsupport.qq.com/cgi-bin/qzapps/mapp_addapp.cgi,http://c.isdspeed.qq.com/code.cgi,http://cgi.connect.qq.com,http://cgi.qplus.com,http://dombira.com,http://dombira.com//index.php,http://dombira.com,http://dombira.com/app/Dombira.apk,http://dombira.com/app/index.html,http://dombira.com/appicon.jpg,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://dombira.com/index.php,http://fusion.qq.com,http://fusion.qq.com,http://fusion.qq.com/cgi-bin/prize_sharing/exchange_prize.cgi,http://fusion.qq.com/cgi-bin/prize_sharing/get_activity_state.cgi,http://fusion.qq.com/cgi-bin/prize_sharing/make_share_url.cgi,http://fusion.qq.com/cgi-bin/prize_sharing/query_unexchange_prize.cgi,http://fusion.qq.com/cgi-bin/qzapps/mapp_getappinfo.cgi,http://fusion.qq.com/cgi-bin/qzapps/mapp_lbs_delete.cgi,http://fusion.qq.com/cgi-bin/qzapps/mapp_lbs_getnear.cgi,http://fusion.qq.com,http://keskin.dombira.com/app/Keskin.apk,http://lbs.map.qq.com,http://ls.map.soso.com,http://ls.map.soso.com/monitor/monitor.html,http://lstest.map.soso.com,http://m.wsq.qq.com,http://mta.qq.com,http://mta.qq.com,http://mta.qq.com,http://mta.qq.com,http://open.weixin.qq.com,http://openmobile.qq.com/oauth2.0,http://openmobile.qq.com/oauth2.0,http://pingma.qq.com,http://pingmid.qq.com,http://qzs.qq.com,http://qzs.qq.com/open/mobile/brag/sdk_brag.html,http://qzs.qq.com/open/mobile/invite/sdk_invite.html,http://qzs.qq.com/open/mobile/jsbridge/demo.htm,http://qzs.qq.com/open/mobile/login/qzsjump.html,http://qzs.qq.com/open/mobile/not_support.html,http://qzs.qq.com/open/mobile/rate/sdk_rate.html,http://qzs.qq.com/open/mobile/reactive/sdk_reactive.html,http://qzs.qq.com/open/mobile/request/sdk_request.html,http://qzs.qq.com/open/mobile/sdk_common/down_qq.htm,http://qzs.qq.com/open/mobile/sendstory/sdk_sendstory_v1.3.html,http://schemas.android.com,http://sdk.e.qq.com,http://sdk.e.qq.com,http://sdk.e.qq.com,http://webpresence.qq.com,http://wspeed.qq.com/w.cgi,http://www.myapp.com,https://api.weixin.qq.com,https://api.weixin.qq.com,https://api.weixin.qq.com,https://long.open.weixin.qq.com,https://openmobile.qq.com,https://openmobile.qq.com,https://openmobile.qq.com"
E136146BEA1E2F42FEAE62858A8B07D82A67027D3134AD7F8020199D7BA06E80,66C46858959D7C042B261966DAC26BE1,"54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238,54.175.69.238","https://card.io,http://loopj.com,facebook.com,http://googleads.g.doubleclick.net,http://maps.googleapis.com,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js,http://plus.google.com,http://schemas.android.com/apk/lib/com.google.android.gms.plus,http://www.google-analytics.com,http://www.google.com,https://.facebook.com,https://androidquery.appspot.com,https://api.card.io/0/sdk/analytics.json,https://api.card.io/0/sdk/auth.json,https://api.facebook.com/restserver.php,https://api.stripe.com,https://facebook.com,https://graph.facebook.com,https://graph.facebook.com,https://m.facebook.com,https://maps.googleapis.com,https://maps.googleapis.com,https://ssl.google-analytics.com,https://www.googleapis.com,https://www.googleapis.com,https://www.googleapis.com/auth/drive.appdata,https://www.googleapis.com/auth/drive.file,https://www.googleapis.com,https://www.googleapis.com/auth/games.firstparty,https://www.googleapis.com/auth/plus.login,https://www.googleapis.com/auth/plus.me,https://www.googletagmanager.com,http://media.admob.com/mraid/v1/mraid_app_banner.js,http://media.admob.com/mraid/v1/mraid_app_expanded_banner.js,http://media.admob.com/mraid/v1/mraid_app_interstitial.js"
